year_film,year_ceremony,ceremony,category,film,Best_Pic_Winner,imdb_title_id,genre,duration,country,language,writer,production_company,actors,description,first_director,Director,director_id,Dir_Cum_Films,Producer,count_of_film_nominations,nominated_for_best_director,best_directing_win,first_dir,best_directing_nomination_sum,best_directing_win_sum,prior_best_directing_nominations,prior_best_directing_wins,running_best_picture_nomination,Globes_Best_Dir_Winner,Globes_Best_Pic_Winner,bafta,cannes,DGA_Winner,Drama,Adventure,War,Musical,Sci-Fi,Thriller,Romance,Animation,Film-Noir,Horror,Mystery,Music,Action,Crime,Family,Fantasy,Sport,Biography,Comedy,History,Western
1978,1979,51,BEST PICTURE,COMING HOME,FALSE,tt0077362,"Drama, Romance, War",127,USA,English,"Waldo Salt, Robert C. Jones",Jerome Hellman Productions,"Jane Fonda, Jon Voight, Bruce Dern, Penelope Milford, Robert Carradine, Robert Ginty, Mary Gregory, Kathleen Miller, Beeson Carroll, Willie Tyler, Louis Carello, Charles Cyphers, Olivia Cole, Tresa Hughes, Bruce French",A woman whose husband is fighting in Vietnam falls in love with another man who suffered a paralyzing combat injury there.,Hal Ashby,Hal Ashby,nm0000797,6,No,8,1,FALSE,Hal Ashby,1,0,0,0,2,FALSE,FALSE,x,0,Nominee,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1979,51,BEST PICTURE,THE DEER HUNTER,TRUE,tt0077416,"Drama, War",183,USA,"English, Russian, Vietnamese, French","Michael Cimino, Deric Washburn",EMI Films,"Robert De Niro, John Cazale, John Savage, Christopher Walken, Meryl Streep, George Dzundza, Chuck Aspegren, Shirley Stoler, Rutanya Alda, Pierre Segui, Mady Kaplan, Amy Wright, Mary Ann Haenel, Richard Kuss, Joe Grifasi",An in-depth examination of the ways in which the U.S. Vietnam War impacts and disrupts the lives of people in a small industrial town in Pennsylvania.,Michael Cimino,Michael Cimino,nm0001047,2,Yes,9,1,TRUE,Michael Cimino,1,1,0,0,1,TRUE,FALSE,x,x,Winner,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1979,51,BEST PICTURE,HEAVEN CAN WAIT,FALSE,tt0077663,"Comedy, Fantasy, Romance",101,USA,English,"Elaine May, Warren Beatty",Paramount Pictures,"Warren Beatty, Julie Christie, James Mason, Jack Warden, Charles Grodin, Dyan Cannon, Buck Henry, Vincent Gardenia, Joseph Maher, Hamilton Camp, Arthur Malet, Stephanie Faracy, Jeannie Linero, Harry D.K. Wong, George J. Manos","A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.",Warren Beatty,Warren Beatty,nm0000886,1,Yes,9,1,FALSE,Warren Beatty,0,0,0,0,1,x,TRUE,x,x,Nominee,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1978,1979,51,BEST PICTURE,MIDNIGHT EXPRESS,FALSE,tt0077928,"Biography, Crime, Drama",121,"UK, USA","English, Maltese, French, Turkish","Oliver Stone, Billy Hayes",Columbia Pictures,"Brad Davis, Irene Miracle, Bo Hopkins, Paolo Bonacelli, Paul L. Smith, Randy Quaid, Norbert Weisser, John Hurt, Mike Kellin, Franco Diogene, Michael Ensign, Gigi Ballista, Kevork Malikyan, Peter Jeffrey, Joe Zammit Cordina","Billy Hayes (Brad Davis), an American college student, is caught smuggling drugs out of Turkey and thrown into prison.",Alan Parker,Alan Parker,nm0000570,6,No,6,1,FALSE,Alan Parker,1,0,0,0,1,FALSE,TRUE,0,0,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1978,1979,51,BEST PICTURE,AN UNMARRIED WOMAN,FALSE,tt0078444,"Comedy, Drama, Romance",124,USA,English,Paul Mazursky,Major Studio Partners,"Jill Clayburgh, Alan Bates, Michael Murphy, Cliff Gorman, Patricia Quinn, Kelly Bishop, Lisa Lucas, Linda Miller, Andrew Duncan, Daniel Seltzer, Matthew Arkin, Penelope Russianoff, Novella Nelson, Raymond J. Barry, Ivan Karp",A wealthy woman from Manhattan's Upper East Side struggles to deal with her new identity and her sexuality after her husband of sixteen years leaves her for a younger woman.,Paul Mazursky,Paul Mazursky,nm0005196,7,Yes,3,0,0,Paul Mazursky,0,0,0,0,1,FALSE,FALSE,x,0,Nominee,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1979,1980,52,BEST PICTURE,ALL THAT JAZZ,FALSE,tt0078754,"Drama, Music, Musical",123,USA,"English, Spanish","Robert Alan Aurthur, Bob Fosse",Columbia Pictures,"Roy Scheider, Jessica Lange, Leland Palmer, Ann Reinking, Cliff Gorman, Ben Vereen, Erzsebet Foldi, Michael Tolan, Max Wright, William LeMassena, Irene Kane, Deborah Geffner, Kathryn Doby, Anthony Holland, Robert Hitt",Director/choreographer,Bob Fosse,Bob Fosse,nm0002080,6,No,9,1,FALSE,Bob Fosse,3,1,2,1,3,x,x,x,x,x,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1979,1980,52,BEST PICTURE,APOCALYPSE NOW,FALSE,tt0078788,"Drama, Mystery, War",147,USA,"English, French, Vietnamese","John Milius, Francis Ford Coppola",Zoetrope,"Marlon Brando, Martin Sheen, Robert Duvall, Frederic Forrest, Sam Bottoms, Laurence Fishburne, Albert Hall, Harrison Ford, Dennis Hopper, G.D. Spradlin, Jerry Ziesmer, Scott Glenn, Bo Byers, James Keane, Kerry Rossall",A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,Francis Ford Coppola,Francis Ford Coppola,nm0000338,14,Yes,8,1,FALSE,Francis Ford Coppola,2,1,2,1,4,TRUE,FALSE,0,1,Nominee,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1979,1980,52,BEST PICTURE,BREAKING AWAY,FALSE,tt0078902,"Comedy, Drama, Romance",101,USA,"English, Italian, French",Steve Tesich,Twentieth Century Fox,"Dennis Christopher, Dennis Quaid, Daniel Stern, Jackie Earle Haley, Barbara Barrie, Paul Dooley, Robyn Douglass, Hart Bochner, Amy Wright, Peter Maloney, John Ashton, Lisa Shure, Jennifer K. Mickel, P.J. Soles, David K. Blase",A small-town boy obsessed with the Italian cycling team vies for the affections of a college girl.,Peter Yates,Peter Yates,nm0946811,15,Yes,5,1,FALSE,Peter Yates,1,0,0,0,1,FALSE,TRUE,x,x,Nominee,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1979,1980,52,BEST PICTURE,KRAMER VS. KRAMER,TRUE,tt0079417,Drama,105,USA,English,"Avery Corman, Robert Benton",Columbia Pictures,"Dustin Hoffman, Meryl Streep, Jane Alexander, Justin Henry, Howard Duff, George Coe, JoBeth Williams, Bill Moor, Howland Chamberlain, Jack Ramage, Jess Osuna, Nicholas Hormann, Ellen Parker, Shelby Brammer, Carol Nadell","Ted Kramer's wife leaves him, allowing for a lost bond to be rediscovered between Ted and his son, Billy. But a heated custody battle ensues over the divorced couple's son, deepening the wounds left by the separation.",Robert Benton,Robert Benton,nm0000914,4,No,9,1,TRUE,Robert Benton,1,1,0,0,1,FALSE,TRUE,x,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1980,52,BEST PICTURE,NORMA RAE,FALSE,tt0079638,Drama,114,USA,English,"Irving Ravetch, Harriet Frank Jr.",Twentieth Century Fox,"Sally Field, Beau Bridges, Ron Leibman, Pat Hingle, Barbara Baxley, Gail Strickland, Morgan Paull, Robert Broyles, John Calvin, Booth Colman, Lee de Broux, James Luisi, Vernon Weddle, Gilbert Green, Bob Minor",A young single mother and textile worker agrees to help unionize her mill despite the problems and dangers involved.,Martin Ritt,Martin Ritt,nm0728688,23,No,4,0,0,Martin Ritt,1,0,1,0,2,x,FALSE,x,0,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1981,53,BEST PICTURE,COAL MINER'S DAUGHTER,FALSE,tt0080549,"Biography, Drama, Music",124,USA,English,"Thomas Rickman, Loretta Lynn",Universal Pictures,"Sissy Spacek, Tommy Lee Jones, Levon Helm, Phyllis Boyens-Liptak, Bill Anderson Jr., Foister Dickerson, Malla McCown, Pamela McCown, Kevin Salvilla, William Sanderson, Sissy Lucas, Pat Patterson, Brian Warf, Elizabeth Watson, Beverly D'Angelo","Biographical story of the legendary country singer's rise from humble, poverty-stricken beginnings in Kentucky to worldwide superstardom and how she changed the sound and style of country music forever.",Michael Apted,Michael Apted,nm0000776,25,No,7,0,0,Michael Apted,0,0,0,0,1,x,TRUE,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1980,1981,53,BEST PICTURE,THE ELEPHANT MAN,FALSE,tt0080678,"Biography, Drama",124,"USA, UK",English,"Christopher De Vore, Eric Bergren",Brooksfilms,"Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud, Wendy Hiller, Freddie Jones, Michael Elphick, Hannah Gordon, Helen Ryan, John Standing, Dexter Fletcher, Lesley Dunlop, Phoebe Nicholls, Pat Gorman, Claire Davenport","A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous faí§ade, there is revealed a person of kindness, intelligence and sophistication.",David Lynch,David Lynch,nm0000186,9,No,8,1,FALSE,David Lynch,1,0,0,0,1,FALSE,FALSE,1,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1980,1981,53,BEST PICTURE,ORDINARY PEOPLE,TRUE,tt0081283,Drama,124,USA,English,"Judith Guest, Alvin Sargent",Paramount Pictures,"Donald Sutherland, Mary Tyler Moore, Judd Hirsch, Timothy Hutton, M. Emmet Walsh, Elizabeth McGovern, Dinah Manoff, Fredric Lehne, James Sikking, Basil Hoffman, Quinn K. Redeker, Mariclare Costello, Meg Mundy, Elizabeth Hubbard, Adam Baldwin","The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son.",Robert Redford,Robert Redford,nm0000602,1,No,6,1,TRUE,Robert Redford,1,1,0,0,1,TRUE,TRUE,x,x,Winner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1981,53,BEST PICTURE,RAGING BULL,FALSE,tt0081398,"Biography, Drama, Sport",129,USA,English,"Jake LaMotta, Joseph Carter",Chartoff-Winkler Productions,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto, Theresa Saldana, Mario Gallo, Frank Adonis, Joseph Bono, Frank Topham, Lori Anne Flax, Charles Scorsese, Don Dunphy, Bill Hanrahan, Rita Bennett",The life of boxer,Martin Scorsese,Martin Scorsese,nm0000217,16,No,8,1,FALSE,Martin Scorsese,1,0,0,0,2,FALSE,FALSE,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1979,1981,53,BEST PICTURE,TESS,FALSE,tt0080009,"Drama, Romance",170,"UK, France",English,"Gérard Brach, Roman Polanski",Renn Productions,"John Collin, Tony Church, Nastassja Kinski, Brigid Erin Bates, Jeanne Biras, Peter Firth, John Bett, Tom Chadbon, Rosemary Martin, Geraldine Arzul, Stephanie Treille, Elodie Warnod, Ben Reeks, Jack Stephens, Leigh Lawson",A strong-willed young peasant girl attracts the affection of two men.,Roman Polanski,Roman Polanski,nm0000591,21,No,6,1,FALSE,Roman Polanski,2,0,1,0,2,FALSE,x,x,x,x,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1982,54,BEST PICTURE,ATLANTIC CITY,FALSE,tt0080388,"Crime, Drama, Romance",104,"France, Canada, USA","English, French",John Guare,International Cinema Corporation (ICC),"Burt Lancaster, Susan Sarandon, Kate Reid, Michel Piccoli, Hollis McLaren, Robert Joy, Al Waxman, Robert Goulet, Moses Znaimer, Angus MacInnes, Sean Sullivan, Wallace Shawn, Harvey Atkin, Norma Dell'Agnese, Louis Del Grande","In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs and danger.",Louis Malle,Louis Malle,nm0001501,24,No,5,1,FALSE,Louis Malle,1,0,0,0,1,FALSE,x,x,x,x,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1981,1982,54,BEST PICTURE,CHARIOTS OF FIRE,TRUE,tt0082158,"Biography, Drama, Sport",125,UK,"English, French",Colin Welland,Twentieth Century Fox,"Nicholas Farrell, Nigel Havers, Ian Charleson, Ben Cross, Daniel Gerroll, Ian Holm, John Gielgud, Lindsay Anderson, Nigel Davenport, Cheryl Campbell, Alice Krige, Dennis Christopher, Brad Davis, Patrick Magee, Peter Egan","Two British track athletes, one a determined Jew, and the other a devout Christian, compete in the 1924 Olympics.",Hugh Hudson,Hugh Hudson,nm0399853,7,No,7,1,FALSE,Hugh Hudson,1,0,0,0,1,x,x,1,0,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1981,1982,54,BEST PICTURE,ON GOLDEN POND,FALSE,tt0082846,Drama,109,"UK, USA",English,"Ernest Thompson, Ernest Thompson",IPC Films,"Katharine Hepburn, Henry Fonda, Jane Fonda, Doug McKeon, Dabney Coleman, William Lanteau, Christopher Rydell","Norman is a curmudgeon with an estranged relationship with his daughter Chelsea. At Golden Pond, he and his wife nevertheless agree to care for Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",Mark Rydell,Mark Rydell,nm0041932,15,No,10,1,FALSE,Mark Rydell,1,0,0,0,1,FALSE,TRUE,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1982,54,BEST PICTURE,RAIDERS OF THE LOST ARK,FALSE,tt0082971,"Action, Adventure",115,USA,"English, German, Hebrew, Spanish, Arabic, Nepali","Lawrence Kasdan, George Lucas",Paramount Pictures,"Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey, John Rhys-Davies, Denholm Elliott, Alfred Molina, Wolf Kahler, Anthony Higgins, Vic Tablian, Don Fellows, William Hootkins, Bill Reimbold, Fred Sorenson, Patrick Durkin","In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before",Steven Spielberg,Steven Spielberg,nm0000229,20,Yes,9,1,FALSE,Steven Spielberg,2,0,1,0,2,FALSE,x,0,x,Nominee,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1981,1982,54,BEST PICTURE,REDS,FALSE,tt0082979,"Biography, Drama, History",195,USA,"English, Russian, German, French, Finnish, Italian","Warren Beatty, Trevor Griffiths",Barclays Mercantile Industrial Finance,"Warren Beatty, Diane Keaton, Edward Herrmann, Jerzy Kosinski, Jack Nicholson, Paul Sorvino, Maureen Stapleton, Nicolas Coster, M. Emmet Walsh, Ian Wolfe, Bessie Love, MacIntyre Dixon, Pat Starr, Eleanor D. Wilson, Max Wright","A radical American journalist becomes involved with the Communist revolution in Russia, and hopes to bring its spirit and idealism to the United States.",Warren Beatty,Warren Beatty,nm0000886,2,Yes,12,1,TRUE,Warren Beatty,1,1,0,0,2,TRUE,FALSE,x,x,Winner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1982,1983,55,BEST PICTURE,E.T. THE EXTRA-TERRESTRIAL,FALSE,tt0083866,"Family, Sci-Fi",115,USA,English,Melissa Mathison,Universal Pictures,"Dee Wallace, Henry Thomas, Peter Coyote, Robert MacNaughton, Drew Barrymore, K.C. Martel, Sean Frye, C. Thomas Howell, Erika Eleniak, David M. O'Dell, Richard Swingler, Frank Toth, Robert Barton, Michael Darrell, David Berkson",A troubled child summons the courage to help a friendly alien escape Earth and return to his home world.,Steven Spielberg,Steven Spielberg,nm0000229,21,Yes,9,1,FALSE,Steven Spielberg,3,0,2,0,3,FALSE,x,0,x,Nominee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1982,1983,55,BEST PICTURE,GANDHI,TRUE,tt0083987,"Biography, Drama, History",191,"UK, India",English,John Briley,International Film Investors,"Ben Kingsley, Rohini Hattangadi, Roshan Seth, Candice Bergen, Edward Fox, John Gielgud, Trevor Howard, John Mills, Martin Sheen, Ian Charleson, Günther Maria Halmer, Athol Fugard, Saeed Jaffrey, Geraldine James, Alyque Padamsee","Gandhi's character is fully explained as a man of nonviolence. Through his patience, he is able to drive the British out of the subcontinent. And the stubborn nature of Jinnah and his commitment towards Pakistan is portrayed.",Richard Attenborough,Richard Attenborough,nm0000277,5,Yes,11,1,TRUE,Richard Attenborough,1,1,0,0,1,TRUE,x,1,x,Winner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1982,1983,55,BEST PICTURE,MISSING,FALSE,tt0084335,"Biography, Drama, History",122,"USA, Mexico","English, Spanish, French","Costa-Gavras, Donald E. Stewart",PolyGram Filmed Entertainment,"Jack Lemmon, Sissy Spacek, Melanie Mayron, John Shea, Charles Cioffi, David Clennon, Richard Venture, Jerry Hardin, Richard Bradford, Joe Regalbuto, Keith Szarabajka, John Doolittle, Janice Rule, Ward Costello, Hansford Rowe","When an idealistic American writer disappears during the Chilean coup d'état in September 1973, his wife and father try to find him.",Costa-Gavras,Costa-Gavras,nm0002020,10,No,4,0,0,Costa-Gavras,1,0,1,0,2,x,FALSE,0,1,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1982,1983,55,BEST PICTURE,TOOTSIE,FALSE,tt0084805,"Comedy, Drama, Romance",116,USA,English,"Larry Gelbart, Murray Schisgal",Columbia Pictures,"Dustin Hoffman, Jessica Lange, Teri Garr, Dabney Coleman, Charles Durning, Bill Murray, Sydney Pollack, George Gaynes, Geena Davis, Doris Belack, Ellen Foley, Peter Gatto, Lynne Thigpen, Ronald L. Schwary, Debra Mooney","Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.",Sydney Pollack,Sydney Pollack,nm0001628,21,Yes,10,1,FALSE,Sydney Pollack,2,0,1,0,1,FALSE,TRUE,x,x,Nominee,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,1983,55,BEST PICTURE,THE VERDICT,FALSE,tt0084855,Drama,129,USA,English,"Barry Reed, David Mamet",Twentieth Century Fox,"Paul Newman, Charlotte Rampling, Jack Warden, James Mason, Milo O'Shea, Lindsay Crouse, Edward Binns, Julie Bovasso, Roxanne Hart, James Handy, Wesley Addy, Joe Seneca, Lewis J. Stadlen, Kent Broadhurst, Colin Stinton",A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.,Sidney Lumet,Sidney Lumet,nm0001486,51,No,5,1,FALSE,Sidney Lumet,4,0,3,0,4,FALSE,FALSE,x,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1984,56,BEST PICTURE,THE BIG CHILL,FALSE,tt0085244,"Comedy, Drama",105,USA,English,"Lawrence Kasdan, Barbara Benedek",Columbia Pictures,"Tom Berenger, Glenn Close, Jeff Goldblum, William Hurt, Kevin Kline, Mary Kay Place, Meg Tilly, JoBeth Williams, Don Galloway, James Gillis, Ken Place, Jonathan Kasdan, Ira Stiltner, Jake Kasdan, Muriel Moore",A group of seven former college friends gather for a week-end reunion at a South Carolina vacation home after the funeral of another of their college friends.,Lawrence Kasdan,Lawrence Kasdan,nm0001410,2,Yes,3,0,0,Lawrence Kasdan,0,0,0,0,1,x,FALSE,x,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1983,1984,56,BEST PICTURE,THE DRESSER,FALSE,tt0085461,Drama,118,UK,English,"Ronald Harwood, Ronald Harwood",Columbia Pictures,"Albert Finney, Tom Courtenay, Edward Fox, Zena Walker, Eileen Atkins, Michael Gough, Cathryn Harrison, Betty Marsden, Sheila Reid, Lockwood West, Donald Eccles, Llewellyn Rees, Guy Manning, Anne Blackman, Kevin Stoney",Personal Assistant Norman (Sir Tom Courtenay) of deteriorating veteran actor Sir (Albert Finney) struggles to get him through a difficult performance of King Lear.,Peter Yates,Peter Yates,nm0946811,18,Yes,5,1,FALSE,Peter Yates,2,0,1,0,2,FALSE,x,x,x,x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1984,56,BEST PICTURE,THE RIGHT STUFF,FALSE,tt0086197,"Adventure, Biography, Drama",193,USA,"English, Russian","Philip Kaufman, Tom Wolfe",The Ladd Company,"Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid, Fred Ward, Barbara Hershey, Kim Stanley, Veronica Cartwright, Pamela Reed, Scott Paulin, Charles Frank, Lance Henriksen, Donald Moffat, Levon Helm, Mary Jo Deschanel","The story of the original Mercury 7 astronauts and their macho, seat-of-the-pants approach to the space program.",Philip Kaufman,Philip Kaufman,nm0442241,7,No,8,0,0,Philip Kaufman,0,0,0,0,1,x,FALSE,x,x,Nominee,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1983,1984,56,BEST PICTURE,TENDER MERCIES,FALSE,tt0086423,"Drama, Music",92,USA,English,Horton Foote,Antron Media Production,"Robert Duvall, Tess Harper, Betty Buckley, Wilford Brimley, Ellen Barkin, Allan Hubbard, Lenny von Dohlen, Paul Gleason, Michael Crabtree, Norman Bennett, Andrew Scott Hollon, Rick Murray, Stephen Funchess, Glen Fleming, James Aaron","A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together.",Bruce Beresford,Bruce Beresford,nm0000915,25,No,5,1,FALSE,Bruce Beresford,1,0,0,0,1,FALSE,FALSE,x,0,Nominee,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,1984,56,BEST PICTURE,TERMS OF ENDEARMENT,TRUE,tt0086425,"Comedy, Drama",132,USA,English,"Larry McMurtry, James L. Brooks",Paramount Pictures,"Shirley MacLaine, Debra Winger, Jack Nicholson, Danny DeVito, Jeff Daniels, John Lithgow, Lisa Hart Carroll, Betty King, Huckleberry Fox, Troy Bishop, Shane Serwin, Megan Morris, Tara Yeakey, Norman Bennett, Jennifer Josey","Follows hard-to-please Aurora looking for love, and her daughter's family problems.",James L. Brooks,James L. Brooks,nm0000985,1,Yes,11,1,TRUE,James L. Brooks,1,1,0,0,1,FALSE,TRUE,x,x,Winner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1984,1985,57,BEST PICTURE,AMADEUS,TRUE,tt0086879,"Biography, Drama, History",160,"USA, France, Czechoslovakia, Italy","English, Italian, Latin, German","Peter Shaffer, Peter Shaffer",AMLF,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge, Roy Dotrice, Simon Callow, Christine Ebersole, Jeffrey Jones, Charles Kay, Kenneth McMillan, Kenny Baker, Lisbeth Bartlett, Barbara Bryne, Martin Cavina, Roderick Cook, Milan Demjanenko","The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.",Milos Forman,Milos Forman,nm0001232,14,No,11,1,TRUE,Milos Forman,2,2,1,1,2,TRUE,TRUE,x,x,Winner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1984,1985,57,BEST PICTURE,THE KILLING FIELDS,FALSE,tt0087553,"Biography, Drama, History",141,UK,"English, French, Khmer, Russian",Bruce Robinson,Goldcrest Films International,"Sam Waterston, Haing S. Ngor, John Malkovich, Julian Sands, Craig T. Nelson, Spalding Gray, Bill Paterson, Athol Fugard, Graham Kennedy, Katherine Krapum Chey, Oliver Pierpaoli, Edward Entero Chey, Tom Bird, Monirak Sisowath, Lambool Dtangpaibool",A journalist is trapped in Cambodia during tyrant,Roland Joffé,Roland Joffé,nm0423646,8,No,7,1,FALSE,Roland Joffé,0,0,0,0,1,FALSE,FALSE,1,x,Nominee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1984,1985,57,BEST PICTURE,A PASSAGE TO INDIA,FALSE,tt0087892,"Adventure, Drama, History",164,"UK, USA","English, Hindi","E.M. Forster, E.M. Forster",EMI Films,"Judy Davis, Victor Banerjee, Peggy Ashcroft, James Fox, Alec Guinness, Nigel Havers, Richard Wilson, Antonia Pemberton, Michael Culver, Art Malik, Saeed Jaffrey, Clive Swift, Ann Firbank, Roshan Seth, Sandra Hotz","Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator.",David Lean,David Lean,nm0000180,17,No,11,1,FALSE,David Lean,7,2,6,2,5,FALSE,x,x,x,Nominee,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
